,percent_coverage,timestamp
193,0.5050505050505051,2018-11-26 05:46:33.845063
194,0.32323232323232326,2018-11-26 05:54:54.650216
195,0.25252525252525254,2018-11-26 05:59:04.382455
196,0.18181818181818182,2018-11-26 06:01:15.374211
197,0.18181818181818182,2018-11-26 06:03:51.072463
198,0.18181818181818182,2018-11-26 06:00:25.851987
199,0.18181818181818182,2018-11-26 05:55:40.810173
200,0.29292929292929293,2018-11-26 05:57:42.853023
201,0.25252525252525254,2018-11-26 06:05:56.996660
202,0.13131313131313133,2018-11-26 06:11:19.747806
203,0.20202020202020202,2018-11-26 06:16:36.405753
204,0.20202020202020202,2018-11-26 06:06:44.845063
205,0.20202020202020202,2018-11-26 06:02:35.650216
206,0.09090909090909091,2018-11-26 06:16:56.087579
207,0.0707070707070707,2018-11-26 06:18:25.906410
208,0.35353535353535354,2018-11-26 06:22:58.845063
209,0.35353535353535354,2018-11-26 06:20:12.747806
210,0.35353535353535354,2018-11-26 06:24:05.996660
211,0.2828282828282828,2018-11-26 06:29:22.223635
212,0.31313131313131315,2018-11-26 06:31:14.851987
213,0.31313131313131315,2018-11-26 06:29:15.087579
214,0.31313131313131315,2018-11-26 06:25:13.382455
215,0.31313131313131315,2018-11-26 06:21:36.374211
216,0.47474747474747475,2018-11-26 06:29:14.072463
217,0.47474747474747475,2018-11-26 06:35:41.650216
218,0.47474747474747475,2018-11-26 06:29:30.810173
219,0.47474747474747475,2018-11-26 06:41:27.906410
220,0.31313131313131315,2018-11-26 06:47:06.928902
221,0.31313131313131315,2018-11-26 06:54:42.374211
222,0.31313131313131315,2018-11-26 06:46:59.650216
223,0.31313131313131315,2018-11-26 06:53:49.223635
224,0.31313131313131315,2018-11-26 06:39:02.087579
225,0.31313131313131315,2018-11-26 06:57:24.382455
226,0.31313131313131315,2018-11-26 07:04:04.747806
227,0.31313131313131315,2018-11-26 06:52:43.996660
228,0.3434343434343434,2018-11-26 06:54:30.810173
229,0.3434343434343434,2018-11-26 07:08:43.087579
230,0.3434343434343434,2018-11-26 07:07:42.928902
231,0.31313131313131315,2018-11-26 07:10:50.112837
232,0.030303030303030304,2018-11-26 07:14:49.172863
233,0.030303030303030304,2018-11-26 07:20:05.374211
234,0.21212121212121213,2018-11-26 07:15:42.650216
235,0.21212121212121213,2018-11-26 07:16:35.223635
236,0.21212121212121213,2018-11-26 07:09:51.906410
237,0.21212121212121213,2018-11-26 07:25:25.382455
238,0.18181818181818182,2018-11-26 07:33:41.561568
239,0.18181818181818182,2018-11-26 07:34:53.747806
240,0.18181818181818182,2018-11-26 07:27:46.996660
241,0.20202020202020202,2018-11-26 07:33:43.087579
242,0.20202020202020202,2018-11-26 07:17:48.928902
243,0.20202020202020202,2018-11-26 07:28:32.112837
244,0.20202020202020202,2018-11-26 07:35:10.172863
245,0.2727272727272727,2018-11-26 07:45:28.374211
246,0.2727272727272727,2018-11-26 07:50:57.223635
247,0.2727272727272727,2018-11-26 07:30:34.906410
248,0.37373737373737376,2018-11-26 07:47:44.382455
249,0.37373737373737376,2018-11-26 07:39:34.561568
250,0.35353535353535354,2018-11-26 08:04:40.016741
251,0.4444444444444444,2018-11-26 08:05:42.747806
252,0.46464646464646464,2018-11-26 07:53:20.906410
253,0.46464646464646464,2018-11-26 07:53:11.928902
254,0.46464646464646464,2018-11-26 07:56:56.112837
255,0.2828282828282828,2018-11-26 08:07:19.127158
256,0.21212121212121213,2018-11-26 08:08:00.957391
257,0.21212121212121213,2018-11-26 08:12:11.172863
258,0.2828282828282828,2018-11-26 08:19:21.223635
259,0.32323232323232326,2018-11-26 08:11:38.996660
260,0.32323232323232326,2018-11-26 08:21:37.957391
261,0.32323232323232326,2018-11-26 08:09:50.016741
262,0.25252525252525254,2018-11-26 08:27:13.390591
263,0.23232323232323232,2018-11-26 08:28:06.320989
264,0.16161616161616163,2018-11-26 08:31:00.868485
265,0.12121212121212122,2018-11-26 08:38:13.264447
266,0.0,2018-11-26 08:39:33.554886
267,0.2727272727272727,2018-11-26 08:40:07.928902
268,0.2727272727272727,2018-11-26 08:13:38.112837
269,0.2727272727272727,2018-11-26 08:33:22.127158
270,0.2727272727272727,2018-11-26 08:23:26.561568
271,0.2727272727272727,2018-11-26 08:32:04.172863
272,0.0,2018-11-26 08:43:14.340947
273,0.0,2018-11-26 08:44:23.957391
274,0.030303030303030304,2018-11-26 08:27:32.112837
275,0.030303030303030304,2018-11-26 08:40:46.390591
276,0.0,2018-11-26 08:48:29.637475
277,0.0,2018-11-26 08:51:08.320989
278,0.0,2018-11-26 08:50:35.868485
279,0.0,2018-11-26 08:51:48.340947
280,0.0,2018-11-26 08:48:39.554886
281,0.0,2018-11-26 08:38:14.016741
282,0.0,2018-11-26 08:57:23.340947
283,0.0,2018-11-26 08:59:17.561568
284,0.2828282828282828,2018-11-26 09:05:33.172863
285,0.2828282828282828,2018-11-26 08:58:22.127158
286,0.2828282828282828,2018-11-26 09:04:16.957391
287,0.2828282828282828,2018-11-26 08:54:40.390591
288,0.2828282828282828,2018-11-26 09:09:42.390591
289,0.2828282828282828,2018-11-26 09:12:29.340947
290,0.2828282828282828,2018-11-26 09:05:43.868485
291,0.2828282828282828,2018-11-26 09:05:48.264447
292,0.0,2018-11-26 09:16:49.602235
293,0.0,2018-11-26 09:24:14.320989
294,0.0,2018-11-26 09:03:27.016741
295,0.0,2018-11-26 09:15:26.637475
296,0.0,2018-11-26 09:18:54.637475
297,0.0,2018-11-26 09:23:22.127158
298,0.0,2018-11-26 09:30:13.868485
299,0.0,2018-11-26 09:17:22.554886
300,0.1111111111111111,2018-11-26 09:25:46.016741
301,0.0,2018-11-26 09:31:54.074913
302,0.0,2018-11-26 09:41:56.602235
303,0.030303030303030304,2018-11-26 09:31:51.561568
304,0.030303030303030304,2018-11-26 09:36:49.264447
305,0.13131313131313133,2018-11-26 09:51:12.957391
306,0.13131313131313133,2018-11-26 09:49:37.320989
307,0.20202020202020202,2018-11-26 09:56:38.390591
308,0.4444444444444444,2018-11-26 09:43:18.340947
309,0.4444444444444444,2018-11-26 09:37:56.637475
310,0.6060606060606061,2018-11-26 09:48:22.127158
311,0.6161616161616161,2018-11-26 09:51:50.637475
312,0.6161616161616161,2018-11-26 09:50:10.554886
313,0.6060606060606061,2018-11-26 09:58:50.031376
314,0.6464646464646465,2018-11-26 10:01:10.868485
315,0.6464646464646465,2018-11-26 10:04:42.602235
316,0.6464646464646465,2018-11-26 09:51:02.264447
317,0.7474747474747475,2018-11-26 10:08:47.264447
318,0.7474747474747475,2018-11-26 09:57:51.074913
319,0.7474747474747475,2018-11-26 10:05:22.074913
320,0.7676767676767676,2018-11-26 10:12:23.320989
321,0.7373737373737373,2018-11-26 10:14:47.051844
322,0.7171717171717171,2018-11-26 10:18:47.033785
323,0.7171717171717171,2018-11-26 10:20:40.051844
324,0.7171717171717171,2018-11-26 10:27:34.074913
325,0.7171717171717171,2018-11-26 10:08:18.031376
326,0.7171717171717171,2018-11-26 10:22:19.031376
327,0.7474747474747475,2018-11-26 10:34:02.554886
328,0.7474747474747475,2018-11-26 10:39:04.602235
329,0.7171717171717171,2018-11-26 10:47:50.655615
330,0.7171717171717171,2018-11-26 10:52:37.031376
331,0.494949494949495,2018-11-26 11:00:57.728626
332,0.42424242424242425,2018-11-26 11:06:13.217113
333,0.6666666666666666,2018-11-26 11:07:28.602235
334,0.6666666666666666,2018-11-26 10:28:42.033785
335,0.6666666666666666,2018-11-26 10:38:48.033785
336,0.6666666666666666,2018-11-26 11:14:11.033785
337,0.6666666666666666,2018-11-26 10:54:09.051844
338,0.6868686868686869,2018-11-26 11:14:30.074913
339,0.6868686868686869,2018-11-26 11:10:02.728626
340,0.6868686868686869,2018-11-26 11:19:50.217113
341,0.6868686868686869,2018-11-26 10:56:43.655615
342,0.6666666666666666,2018-11-26 11:35:50.172184
343,0.696969696969697,2018-11-26 11:36:29.031376
344,0.45454545454545453,2018-11-26 11:38:54.940189
345,0.2727272727272727,2018-11-26 11:41:08.842629
346,0.2727272727272727,2018-11-26 11:42:36.217113
347,0.2727272727272727,2018-11-26 11:34:11.051844
348,0.2727272727272727,2018-11-26 11:40:51.728626
349,0.2727272727272727,2018-11-26 11:48:49.842629
350,0.2727272727272727,2018-11-26 11:43:39.655615
351,0.2727272727272727,2018-11-26 11:41:00.172184
352,0.2727272727272727,2018-11-26 11:46:45.940189
353,0.1717171717171717,2018-11-26 11:56:06.108781
354,0.1919191919191919,2018-11-26 11:58:03.033785
355,0.1919191919191919,2018-11-26 12:04:30.940189
356,0.2222222222222222,2018-11-26 11:56:57.051844
357,0.2222222222222222,2018-11-26 12:05:20.655615
358,0.1919191919191919,2018-11-26 12:07:04.023617
359,0.1919191919191919,2018-11-26 12:19:50.842629
360,0.1919191919191919,2018-11-26 12:05:51.217113
361,0.1919191919191919,2018-11-26 12:09:24.172184
362,0.1919191919191919,2018-11-26 12:16:42.728626
363,0.1919191919191919,2018-11-26 12:08:45.108781
364,0.12121212121212122,2018-11-26 12:20:51.937258
365,0.12121212121212122,2018-11-26 12:22:29.940189
366,0.12121212121212122,2018-11-26 12:16:01.172184
367,0.12121212121212122,2018-11-26 12:24:46.023617
368,0.050505050505050504,2018-11-26 12:40:49.265834
369,0.050505050505050504,2018-11-26 12:41:12.937258
370,0.15151515151515152,2018-11-26 12:24:24.217113
371,0.23232323232323232,2018-11-26 12:39:17.655615
372,0.15151515151515152,2018-11-26 12:42:03.226048
373,0.42424242424242425,2018-11-26 12:49:16.728626
374,0.42424242424242425,2018-11-26 12:51:09.226048
375,0.42424242424242425,2018-11-26 12:47:39.842629
376,0.42424242424242425,2018-11-26 12:52:37.108781
377,0.5151515151515151,2018-11-26 12:44:44.172184
378,0.48484848484848486,2018-11-26 12:53:02.877577
379,0.48484848484848486,2018-11-26 12:55:47.023617
380,0.48484848484848486,2018-11-26 13:04:51.265834
381,0.3838383838383838,2018-11-26 13:05:45.562495
382,0.3838383838383838,2018-11-26 13:12:13.937258
383,0.5757575757575758,2018-11-26 12:53:18.940189
384,0.5757575757575758,2018-11-26 13:19:06.023617
385,0.6565656565656566,2018-11-26 13:18:28.842629
386,0.6565656565656566,2018-11-26 13:16:21.108781
387,0.6565656565656566,2018-11-26 12:58:55.877577
388,0.6565656565656566,2018-11-26 13:29:20.226048
389,0.6565656565656566,2018-11-26 13:35:40.265834
390,0.6565656565656566,2018-11-26 13:20:32.562495
391,0.6464646464646465,2018-11-26 13:38:02.919052
392,0.45454545454545453,2018-11-26 13:38:17.499279
393,0.45454545454545453,2018-11-26 13:38:17.562495
394,0.46464646464646464,2018-11-26 13:41:52.023617
395,0.46464646464646464,2018-11-26 13:51:08.937258
396,0.46464646464646464,2018-11-26 13:43:12.919052
397,0.46464646464646464,2018-11-26 13:54:20.226048
398,0.23232323232323232,2018-11-26 13:57:07.848601
399,0.20202020202020202,2018-11-26 14:21:04.891583
400,0.20202020202020202,2018-11-26 14:26:05.265834
401,0.30303030303030304,2018-11-26 13:49:27.108781
402,0.30303030303030304,2018-11-26 13:45:51.877577
403,0.30303030303030304,2018-11-26 13:49:59.499279
404,0.30303030303030304,2018-11-26 13:56:02.562495
405,0.37373737373737376,2018-11-26 14:01:14.937258
406,0.47474747474747475,2018-11-26 14:08:15.562495
407,0.5050505050505051,2018-11-26 14:09:28.226048
408,0.5050505050505051,2018-11-26 14:14:13.919052
409,0.5050505050505051,2018-11-26 14:46:17.891583
410,0.5454545454545454,2018-11-26 14:51:28.265834
411,0.5454545454545454,2018-11-26 14:39:39.877577
412,0.5454545454545454,2018-11-26 14:18:42.499279
413,0.5454545454545454,2018-11-26 14:27:10.848601
414,0.5454545454545454,2018-11-26 14:42:02.919052
415,0.5454545454545454,2018-11-26 14:49:56.848601
416,0.5656565656565656,2018-11-26 14:56:14.877577
417,0.5656565656565656,2018-11-26 14:47:25.499279
418,0.5454545454545454,2018-11-26 14:59:08.898451
419,0.5454545454545454,2018-11-26 15:03:23.898451
420,0.5454545454545454,2018-11-26 15:04:02.891583
421,0.5454545454545454,2018-11-26 15:13:53.848601
422,0.7777777777777778,2018-11-26 15:16:08.499279
423,0.797979797979798,2018-11-26 15:12:51.919052
424,0.7575757575757576,2018-11-26 15:22:51.314415
425,0.5252525252525253,2018-11-26 15:23:41.733184
426,0.494949494949495,2018-11-26 15:25:40.172282
427,0.494949494949495,2018-11-26 15:26:09.898451
428,0.494949494949495,2018-11-26 15:22:01.891583
429,0.494949494949495,2018-11-26 15:34:33.172282
430,0.494949494949495,2018-11-26 15:42:26.314415
431,0.494949494949495,2018-11-26 15:44:02.733184
432,0.47474747474747475,2018-11-26 15:47:31.644204
433,0.696969696969697,2018-11-26 15:52:04.848601
434,0.696969696969697,2018-11-26 16:00:31.898451
435,0.696969696969697,2018-11-26 15:52:41.644204
436,0.47474747474747475,2018-11-26 16:13:10.506866
437,0.47474747474747475,2018-11-26 16:21:29.172282
438,0.47474747474747475,2018-11-26 16:07:26.314415
439,0.47474747474747475,2018-11-26 16:16:13.733184
440,0.5050505050505051,2018-11-26 15:52:50.891583
441,0.5353535353535354,2018-11-26 16:28:55.898451
442,0.5353535353535354,2018-11-26 16:23:42.644204
443,0.5353535353535354,2018-11-26 16:25:28.506866
444,0.5050505050505051,2018-11-26 16:30:08.995024
445,0.5050505050505051,2018-11-26 16:34:23.995024
446,0.5050505050505051,2018-11-26 16:36:30.314415
447,0.32323232323232326,2018-11-26 16:37:01.831162
448,0.32323232323232326,2018-11-26 16:43:01.644204
449,0.29292929292929293,2018-11-26 16:43:30.999812
450,0.29292929292929293,2018-11-26 16:44:42.172282
451,0.29292929292929293,2018-11-26 16:44:42.831162
452,0.29292929292929293,2018-11-26 16:48:24.733184
453,0.29292929292929293,2018-11-26 16:56:58.999812
454,0.32323232323232326,2018-11-26 16:51:46.172282
455,0.32323232323232326,2018-11-26 16:52:58.506866
456,0.43434343434343436,2018-11-26 16:56:55.644204
457,0.43434343434343436,2018-11-26 16:57:09.995024
458,0.47474747474747475,2018-11-26 17:07:19.314415
459,0.47474747474747475,2018-11-26 17:17:48.831162
460,0.7070707070707071,2018-11-26 17:13:24.733184
461,0.7070707070707071,2018-11-26 17:14:41.999812
462,0.6767676767676768,2018-11-26 17:25:32.793237
463,0.6767676767676768,2018-11-26 17:30:11.506866
464,0.8383838383838383,2018-11-26 17:33:39.506866
465,0.8383838383838383,2018-11-26 17:34:10.995024
466,0.8383838383838383,2018-11-26 17:36:38.999812
467,0.8383838383838383,2018-11-26 17:34:25.793237
468,0.7474747474747475,2018-11-26 17:46:56.064007
469,0.7474747474747475,2018-11-26 17:50:54.831162
470,0.7474747474747475,2018-11-26 17:52:43.064007
471,0.7575757575757576,2018-11-26 18:05:02.999812
472,0.7575757575757576,2018-11-26 18:21:21.793237
473,0.7878787878787878,2018-11-26 17:59:10.995024
474,0.8686868686868687,2018-11-26 18:21:55.831162
475,0.8383838383838383,2018-11-26 18:22:09.848514
476,0.8383838383838383,2018-11-26 18:28:02.848514
477,0.8282828282828283,2018-11-26 18:53:34.379095
478,0.6868686868686869,2018-11-26 19:02:03.424409
479,0.6868686868686869,2018-11-26 19:14:58.848514
480,0.6868686868686869,2018-11-26 18:30:54.064007
481,0.6868686868686869,2018-11-26 18:51:38.064007
482,0.6868686868686869,2018-11-26 19:15:09.793237
483,0.6868686868686869,2018-11-26 19:11:08.424409
484,0.4444444444444444,2018-11-26 19:24:00.087000
485,0.5353535353535354,2018-11-26 19:31:44.793237
486,0.5353535353535354,2018-11-26 18:58:44.379095
487,0.5757575757575758,2018-11-26 19:22:39.064007
488,0.5757575757575758,2018-11-26 19:31:50.379095
489,0.3939393939393939,2018-11-26 19:34:37.018695
490,0.3939393939393939,2018-11-26 19:41:57.424409
491,0.3939393939393939,2018-11-26 19:35:42.087000
492,0.35353535353535354,2018-11-26 19:45:04.931083
493,0.35353535353535354,2018-11-26 19:47:41.848514
494,0.32323232323232326,2018-11-26 20:00:55.934518
495,0.32323232323232326,2018-11-26 20:06:27.379095
496,0.32323232323232326,2018-11-26 19:42:18.018695
497,0.29292929292929293,2018-11-26 20:10:18.444162
498,0.29292929292929293,2018-11-26 20:10:23.934518
499,0.29292929292929293,2018-11-26 20:13:53.087000
500,0.29292929292929293,2018-11-26 19:46:43.931083
501,0.2222222222222222,2018-11-26 20:15:17.334108
502,0.12121212121212122,2018-11-26 20:16:30.291907
503,0.12121212121212122,2018-11-26 20:19:11.444162
504,0.15151515151515152,2018-11-26 20:11:06.848514
505,0.13131313131313133,2018-11-26 20:33:12.754179
506,0.030303030303030304,2018-11-26 20:35:19.147947
507,0.0,2018-11-26 20:39:13.413972
508,0.1111111111111111,2018-11-26 20:43:28.379095
509,0.1111111111111111,2018-11-26 20:13:19.018695
510,0.1111111111111111,2018-11-26 20:26:38.291907
511,0.1111111111111111,2018-11-26 20:35:23.934518
512,0.1111111111111111,2018-11-26 20:56:09.087000
513,0.1111111111111111,2018-11-26 20:19:17.931083
514,0.1111111111111111,2018-11-26 20:35:38.334108
515,0.1111111111111111,2018-11-26 20:32:22.424409
516,0.1111111111111111,2018-11-26 21:06:07.444162
517,0.1111111111111111,2018-11-26 20:56:27.754179
518,0.1111111111111111,2018-11-26 20:51:51.931083
519,0.1111111111111111,2018-11-26 20:43:28.413972
520,0.1111111111111111,2018-11-26 20:44:10.018695
521,0.20202020202020202,2018-11-26 21:00:24.018695
