timestamp,percent_coverage,total_delay,count_pending
2018-11-26 20:25:10.174745,0.0,0 days 07:00:18.784693000,6
2018-11-26 20:33:59.954220,0.0,0 days 07:53:17.461543000,6
2018-11-26 20:52:21.475010,0.0,0 days 09:43:26.586283000,6
2018-11-26 20:28:58.380138,0.10101010101010101,0 days 07:23:08.017051000,6
2018-11-26 20:28:58.380138,0.0,0 days 05:40:20.120754000,5
2018-11-26 20:33:01.741128,0.0,0 days 06:00:36.925704000,5
2018-11-26 20:45:43.741128,0.0,0 days 07:04:06.925704000,5
2018-11-26 21:04:07.464936,0.0707070707070707,0 days 08:36:05.544744000,5
2018-11-26 21:04:07.464936,0.0,0 days 06:21:01.863800000,4
2018-11-26 20:36:24.933668,0.0,0 days 04:30:11.738728000,4
2018-11-26 21:02:59.886109,0.0,0 days 06:16:31.548492000,4
2018-11-26 20:55:49.741128,0.18181818181818182,0 days 05:47:50.968568000,4
2018-11-26 20:55:49.741128,0.0,0 days 03:46:38.506192000,3
2018-11-26 21:06:32.158591,0.0,0 days 04:18:45.758581000,4
2018-11-26 21:28:34.464936,0.0,0 days 05:46:54.983961000,4
2018-11-26 20:42:07.380138,0.0,0 days 02:41:06.644769000,4
2018-11-26 20:59:07.174745,0.0,0 days 03:49:05.823197000,4
2018-11-26 21:04:48.954220,0.10101010101010101,0 days 04:11:52.941097000,4
2018-11-26 21:04:48.954220,0.0,0 days 02:28:55.668097000,3
2018-11-26 21:24:39.174745,0.0,0 days 03:28:26.329672000,3
2018-11-26 21:14:41.380138,0.0,0 days 02:58:32.945851000,3
2018-11-26 21:33:10.475010,0.0,0 days 03:54:00.230467000,3
2018-11-26 21:11:42.741128,0.0,0 days 02:49:37.028821000,3
2018-11-26 21:41:37.515803,0.0,0 days 04:19:21.352846000,4
2018-11-26 21:53:57.464936,0.0,0 days 05:08:41.149378000,4
2018-11-26 21:23:20.933668,0.0,0 days 03:06:15.024306000,4
2018-11-26 21:39:07.886109,0.0,0 days 04:09:22.834070000,4
2018-11-26 21:15:36.954220,0.0,0 days 02:35:19.106514000,4
2018-11-26 21:33:21.954220,0.0,0 days 03:46:19.106514000,4
2018-11-26 21:55:28.174745,0.0707070707070707,0 days 05:14:43.988614000,4
2018-11-26 21:55:28.174745,0.0,0 days 02:57:26.557169000,3
2018-11-26 21:44:04.475010,0.2727272727272727,0 days 02:23:15.457964000,3
2018-11-26 21:44:04.475010,0.0,0 days 00:39:59.275626000,2
2018-11-26 21:38:38.380138,0.0,0 days 00:29:07.085882000,2
2018-11-26 21:51:50.954220,0.0,0 days 00:55:32.234046000,2
2018-11-26 21:56:22.689718,0.0,0 days 01:04:35.705042000,3
2018-11-26 22:04:11.975926,0.0,0 days 01:28:03.563666000,4
2018-11-26 22:07:04.504322,0.0,0 days 01:39:33.677250000,5
2018-11-26 22:14:35.174745,0.0,0 days 02:17:07.029365000,5
2018-11-26 21:53:09.475010,0.0,0 days 00:29:58.530690000,5
2018-11-26 21:34:03.741128,0.0,-1 days +22:54:29.861280000,5
2018-11-26 21:45:55.741128,0.0,-1 days +23:53:49.861280000,5
2018-11-26 22:15:33.074629,0.0,0 days 02:21:56.528785000,6
2018-11-26 22:19:47.719626,0.0,0 days 02:47:24.398767000,7
2018-11-26 22:25:47.954220,0.10101010101010101,0 days 03:29:26.040925000,7
2018-11-26 22:25:47.954220,0.0,0 days 02:10:10.245296000,6
2018-11-26 21:55:45.886109,0.2828282828282828,-1 days +23:09:57.836630000,6
2018-11-26 21:55:45.886109,0.0,-1 days +22:55:49.466324000,5
2018-11-26 22:11:23.886109,0.0,0 days 00:13:59.466324000,5
2018-11-26 22:17:08.933668,0.0,0 days 00:42:44.704119000,5
2018-11-26 22:27:56.873440,0.0,0 days 01:36:44.402979000,6
2018-11-26 22:41:12.174745,0.0,0 days 02:56:16.210809000,6
2018-11-26 22:19:52.741128,0.18181818181818182,0 days 00:48:19.609107000,6
2018-11-26 22:19:52.741128,0.0,0 days 00:24:49.557697000,5
2018-11-26 22:05:15.380138,0.10101010101010101,-1 days +23:11:42.752747000,5
2018-11-26 22:05:15.380138,0.0,-1 days +23:10:39.348535000,4
2018-11-26 22:15:23.380138,0.0,-1 days +23:51:11.348535000,4
2018-11-26 22:27:03.464936,0.0,0 days 00:37:51.687727000,4
2018-11-26 22:23:58.475010,0.0,0 days 00:25:31.728023000,4
2018-11-26 22:49:40.585300,0.0,0 days 02:08:20.169183000,5
2018-11-26 22:53:22.954220,0.0,0 days 02:26:52.013783000,5
2018-11-26 22:42:31.933668,0.12121212121212122,0 days 01:32:36.911023000,5
2018-11-26 22:42:31.933668,0.0,0 days 00:57:09.481677000,4
2018-11-26 22:58:04.464936,0.0707070707070707,0 days 01:59:19.606749000,4
2018-11-26 22:58:04.464936,0.0,0 days 01:16:48.216442000,3
2018-11-26 22:49:47.741128,0.0,0 days 00:51:58.045018000,3
2018-11-26 22:42:12.886109,0.0,0 days 00:29:13.479961000,3
2018-11-26 22:59:15.380138,0.0,0 days 01:20:20.962048000,3
2018-11-26 23:14:31.174745,0.0,0 days 02:06:08.345869000,3
2018-11-26 22:57:48.475010,0.0,0 days 01:16:00.246664000,3
2018-11-26 23:17:00.380729,0.0,0 days 02:13:35.963821000,4
2018-11-26 23:23:51.715925,0.0,0 days 02:41:01.304605000,5
2018-11-26 23:24:23.954220,0.0,0 days 02:43:42.496080000,5
2018-11-26 23:20:00.933668,0.0,0 days 02:21:47.393320000,5
2018-11-26 23:21:31.464936,0.0,0 days 02:29:20.049660000,5
2018-11-26 23:07:32.741128,0.0,0 days 01:19:26.430620000,5
2018-11-26 23:26:04.886109,0.0,0 days 02:52:07.155525000,5
2018-11-26 23:48:45.347942,0.0,0 days 04:45:29.464690000,6
2018-11-26 23:49:40.380138,0.0,0 days 04:50:59.657866000,6
2018-11-26 23:47:37.174745,0.0707070707070707,0 days 04:38:40.425508000,6
2018-11-26 23:47:37.174745,0.0,0 days 03:10:50.970389000,5
2018-11-26 23:22:48.475010,0.2727272727272727,0 days 01:06:47.471714000,5
2018-11-26 23:22:48.475010,0.0,0 days 00:11:55.870144000,4
2018-11-26 23:53:04.062159,0.0,0 days 02:12:58.218740000,5
2018-11-26 23:55:24.954220,0.0,0 days 02:24:42.679045000,5
2018-11-26 23:55:57.933668,0.0,0 days 02:27:27.576285000,5
2018-11-26 23:49:55.464936,0.0,0 days 01:57:15.232625000,5
2018-11-26 23:31:47.741128,0.0,0 days 00:26:36.613585000,5
2018-11-27 00:03:50.493164,0.0,0 days 03:06:50.373765000,6
2018-11-27 00:13:00.886109,0.2828282828282828,0 days 04:01:52.731435000,6
2018-11-27 00:13:00.886109,0.0,0 days 02:38:32.430626000,5
2018-11-27 00:10:34.933668,0.0,0 days 02:26:22.668421000,5
2018-11-27 00:00:52.174745,0.0,0 days 01:37:48.873806000,5
2018-11-26 23:40:59.475010,0.0,-1 days +23:58:25.375131000,5
2018-11-27 00:19:18.620023,0.0,0 days 03:10:01.100196000,6
2018-11-27 00:28:30.954220,0.10101010101010101,0 days 04:05:15.105378000,6
2018-11-27 00:28:30.954220,0.0,0 days 02:53:44.531887000,5
2018-11-27 00:12:26.380138,0.10101010101010101,0 days 01:33:21.661477000,5
2018-11-27 00:12:26.380138,0.0,0 days 00:44:46.997264000,4
2018-11-27 00:06:37.464936,0.0,0 days 00:21:31.336456000,4
2018-11-27 00:02:48.741128,0.18181818181818182,0 days 00:06:16.441224000,4
2018-11-27 00:02:48.741128,0.0,-1 days +23:52:13.048038000,3
2018-11-27 00:20:31.464936,0.0707070707070707,0 days 00:45:21.219462000,3
2018-11-27 00:20:31.464936,0.0,0 days 00:17:53.816685000,2
2018-11-27 00:34:34.380138,0.0,0 days 00:45:59.647089000,2
2018-11-27 00:31:37.886109,0.0,0 days 00:40:06.659031000,2
2018-11-27 00:14:56.475010,0.0,0 days 00:06:43.836833000,2
2018-11-27 00:39:50.655509,0.0,0 days 00:56:32.197831000,3
2018-11-27 00:41:00.494064,0.0,0 days 01:00:01.713496000,4
2018-11-27 00:41:09.954220,0.0,0 days 01:00:39.554120000,4
2018-11-27 00:42:01.475010,0.0,0 days 01:04:05.637280000,4
2018-11-27 00:23:13.174745,0.0,-1 days +23:48:52.436220000,4
2018-11-27 00:57:30.933668,0.12121212121212122,0 days 02:06:03.471912000,4
2018-11-27 00:57:30.933668,0.0,0 days 01:12:23.031408000,3
2018-11-27 00:43:34.464936,0.0,0 days 00:30:33.625212000,3
2018-11-27 01:04:20.475010,0.2727272727272727,0 days 01:32:51.655434000,3
2018-11-27 01:04:20.475010,0.0,0 days 00:47:49.800447000,2
2018-11-27 01:05:10.174745,0.0,0 days 00:49:29.199917000,2
2018-11-27 00:46:31.741128,0.0,0 days 00:12:12.332683000,2
2018-11-27 01:13:06.652162,0.0,0 days 01:05:22.154751000,3
2018-11-27 01:14:38.954220,0.0,0 days 01:09:59.060925000,3
2018-11-27 01:05:23.380138,0.0,0 days 00:42:12.338679000,3
2018-11-27 01:15:29.886109,0.0,0 days 01:12:31.856592000,3
2018-11-27 01:09:17.741128,0.0,0 days 00:53:55.421649000,3
2018-11-27 01:17:44.709337,0.0,0 days 01:19:16.326276000,4
2018-11-27 01:19:44.700412,0.0,0 days 01:27:16.290576000,5
2018-11-27 01:21:45.464936,0.0,0 days 01:37:20.113196000,5
2018-11-27 01:25:35.161973,0.0,0 days 01:56:28.598381000,6
2018-11-27 01:27:50.475010,0.0,0 days 02:10:00.476603000,6
2018-11-27 01:27:56.174745,0.0707070707070707,0 days 02:10:34.675013000,6
2018-11-27 01:27:56.174745,0.0,0 days 01:22:29.155777000,5
2018-11-27 01:29:09.933668,0.0,0 days 01:28:37.950392000,5
2018-11-27 01:47:06.954220,0.0,0 days 02:58:23.053152000,5
2018-11-27 01:29:07.380138,0.0,0 days 01:28:25.182742000,5
2018-11-27 01:49:50.174745,0.0,0 days 03:11:59.155777000,5
2018-11-27 01:36:13.933668,0.0,0 days 02:03:57.950392000,5
2018-11-27 02:10:34.464936,0.0,0 days 04:55:40.606732000,5
2018-11-27 02:02:13.380138,0.10101010101010101,0 days 04:13:55.182742000,5
2018-11-27 02:02:13.380138,0.0,0 days 02:52:42.296668000,4
2018-11-27 01:59:21.886109,0.0,0 days 02:41:16.320552000,4
2018-11-27 01:46:18.741128,0.0,0 days 01:49:03.740628000,4
2018-11-27 02:10:52.761421,0.0,0 days 03:27:19.821800000,5
2018-11-27 02:12:06.954220,0.10101010101010101,0 days 03:33:30.785795000,5
2018-11-27 02:12:06.954220,0.0,0 days 02:34:30.483737000,4
2018-11-27 02:14:46.475010,0.0,0 days 02:45:08.566897000,4
2018-11-27 02:02:03.174745,0.0,0 days 01:54:15.365837000,4
2018-11-27 01:58:28.933668,0.0,0 days 01:39:58.401529000,4
2018-11-27 02:23:00.035948,0.0,0 days 03:18:02.810649000,5
2018-11-27 02:24:21.174745,0.0,0 days 03:24:48.504634000,5
2018-11-27 02:16:48.380138,0.0,0 days 02:47:04.531599000,5
2018-11-27 02:24:29.503903,0.0,0 days 03:25:30.150424000,6
2018-11-27 02:28:47.474412,0.0,0 days 03:51:17.973478000,7
2018-11-27 02:31:52.579038,0.0,0 days 04:12:53.705860000,8
2018-11-27 02:33:20.464936,0.0707070707070707,0 days 04:24:36.793044000,8
2018-11-27 02:33:20.464936,0.0,0 days 03:09:01.037445000,7
2018-11-27 02:18:29.741128,0.18181818181818182,0 days 01:25:05.970789000,7
2018-11-27 02:18:29.741128,0.0,0 days 00:26:20.930073000,6
2018-11-27 02:26:10.741128,0.0,0 days 01:12:26.930073000,6
2018-11-27 02:39:41.954220,0.0,0 days 02:33:34.208625000,6
2018-11-27 02:46:17.886109,0.2828282828282828,0 days 03:13:09.799959000,6
2018-11-27 02:46:17.886109,0.0,0 days 01:52:27.075823000,5
2018-11-27 02:37:49.475010,0.0,0 days 01:10:05.020328000,5
2018-11-27 02:48:04.914409,0.0,0 days 02:01:22.217323000,6
2018-11-27 02:53:48.207088,0.0,0 days 02:35:41.973397000,7
2018-11-27 02:54:34.741128,0.0,0 days 02:41:07.711677000,7
2018-11-27 02:45:31.380138,0.0,0 days 01:37:44.184747000,7
2018-11-27 02:57:53.464936,0.0,0 days 03:04:18.778333000,7
2018-11-27 02:26:52.933668,0.12121212121212122,-1 days +23:27:15.059457000,7
2018-11-27 02:26:52.933668,0.0,-1 days +23:11:14.887210000,6
2018-11-27 02:44:21.933668,0.0,0 days 00:56:08.887210000,6
2018-11-27 02:55:10.174745,0.0707070707070707,0 days 02:00:58.333672000,6
2018-11-27 02:55:10.174745,0.0,0 days 01:28:48.194875000,5
2018-11-27 03:00:13.933668,0.0,0 days 01:54:06.989490000,5
2018-11-27 02:58:11.380138,0.0,0 days 01:43:54.221840000,5
2018-11-27 03:03:12.464936,0.0,0 days 02:08:59.645830000,5
2018-11-27 03:08:05.954220,0.0,0 days 02:33:27.092250000,5
2018-11-27 03:04:54.886109,0.0,0 days 02:17:31.751695000,5
2018-11-27 03:08:24.765919,0.0,0 days 02:35:01.150745000,6
2018-11-27 03:10:55.475010,0.2727272727272727,0 days 02:50:05.405291000,6
2018-11-27 03:10:55.475010,0.0,0 days 02:03:39.434184000,5
2018-11-27 03:22:58.741128,0.0,0 days 03:03:55.764774000,5
2018-11-27 03:23:10.174745,0.0,0 days 03:04:52.932859000,5
2018-11-27 03:19:34.933668,0.0,0 days 02:46:56.727474000,5
2018-11-27 03:23:37.475010,0.0,0 days 03:07:09.434184000,5
2018-11-27 03:24:54.447760,0.0,0 days 03:13:34.297934000,6
2018-11-27 03:29:45.893676,0.0,0 days 03:42:42.973430000,7
2018-11-27 03:30:10.024748,0.0,0 days 03:45:31.890934000,8
2018-11-27 03:31:55.464936,0.0,0 days 03:59:35.412438000,8
2018-11-27 03:31:43.954220,0.0,0 days 03:58:03.326710000,8
2018-11-27 03:35:54.039936,0.0,0 days 04:31:24.012438000,9
2018-11-27 03:44:15.458530,0.0,0 days 05:46:36.779784000,10
2018-11-27 03:47:14.933668,0.12121212121212122,0 days 06:16:31.531164000,10
2018-11-27 03:47:14.933668,0.0,0 days 04:58:04.071908000,9
2018-11-27 03:26:35.380138,0.10101010101010101,0 days 01:52:08.090138000,9
2018-11-27 03:26:35.380138,0.0,0 days 00:57:25.289038000,8
2018-11-27 03:56:04.741128,0.18181818181818182,0 days 04:53:20.176958000,8
2018-11-27 03:56:04.741128,0.0,0 days 03:45:20.350239000,7
2018-11-27 03:36:41.954220,0.10101010101010101,0 days 01:29:40.841883000,7
2018-11-27 03:36:41.954220,0.0,0 days 00:46:47.094751000,6
2018-11-27 03:51:50.886109,0.0,0 days 02:17:40.686085000,6
2018-11-27 03:36:43.380138,0.0,0 days 00:46:55.650259000,6
2018-11-27 03:56:55.464936,0.0707070707070707,0 days 02:48:08.159047000,6
2018-11-27 03:56:55.464936,0.0,0 days 01:59:37.460030000,5
2018-11-27 03:49:20.954220,0.0,0 days 01:21:44.906450000,5
2018-11-27 04:17:33.933668,0.0,0 days 03:42:49.803690000,5
2018-11-27 03:56:43.475010,0.0,0 days 01:58:37.510400000,5
2018-11-27 04:11:57.741128,0.0,0 days 03:14:48.840990000,5
2018-11-27 04:07:02.174745,0.0,0 days 02:50:11.009075000,5
2018-11-27 04:30:55.886109,0.0,0 days 04:49:39.565895000,5
2018-11-27 04:10:12.380138,0.0,0 days 03:06:02.036040000,5
2018-11-27 04:16:36.464936,0.0,0 days 03:38:02.460030000,5
2018-11-27 04:23:20.464936,0.0,0 days 04:11:42.460030000,5
2018-11-27 04:27:22.174745,0.0,0 days 04:31:51.009075000,5
